"list_name","name","label","Hub","District","Block_VDC"
"GramPanchayats","Kusuda","Kusuda","Odisha","Balasore","Bhogarai"
"GramPanchayats","Mahagab","Mahagab","Odisha","Balasore","Bhogarai"
"GramPanchayats","Mandarsahi","Mandarsahi","Odisha","Balasore","Bhogarai"
"GramPanchayats","N.M. Padia","N.M. Padia","Odisha","Balasore","Bhogarai"
"GramPanchayats","Nachinda","Nachinda","Odisha","Balasore","Bhogarai"
"GramPanchayats","Nahara","Nahara","Odisha","Balasore","Bhogarai"
"GramPanchayats","Nimatpur","Nimatpur","Odisha","Balasore","Bhogarai"
"GramPanchayats","Putina","Putina","Odisha","Balasore","Bhogarai"
"GramPanchayats","Rasalpur","Rasalpur","Odisha","Balasore","Bhogarai"
"GramPanchayats","Soharia","Soharia","Odisha","Balasore","Bhogarai"
"GramPanchayats","Sankhari","Sankhari","Odisha","Balasore","Bhogarai"
"GramPanchayats","Sradhapur","Sradhapur","Odisha","Balasore","Bhogarai"
"GramPanchayats","Sultanpur","Sultanpur","Odisha","Balasore","Bhogarai"
"GramPanchayats","Tukurihazira","Tukurihazira","Odisha","Balasore","Bhogarai"
"GramPanchayats","Aruha","Aruha","Odisha","Balasore","Jaleswar"
"GramPanchayats","Baiganbadia","Baiganbadia","Odisha","Balasore","Jaleswar"
"GramPanchayats","Baradiha","Baradiha","Odisha","Balasore","Jaleswar"
"GramPanchayats","Bartana","Bartana","Odisha","Balasore","Jaleswar"
"GramPanchayats","Chamargan","Chamargan","Odisha","Balasore","Jaleswar"
"GramPanchayats","Dakshin Praharajpur","Dakshin Praharajpur","Odisha","Balasore","Jaleswar"
"GramPanchayats","Gopimohanpur","Gopimohanpur","Odisha","Balasore","Jaleswar"
"GramPanchayats","Kaliko","Kaliko","Odisha","Balasore","Jaleswar"
"GramPanchayats","Khalina","Khalina","Odisha","Balasore","Jaleswar"
"GramPanchayats","Khudia Majhisahi","Khudia Majhisahi","Odisha","Balasore","Jaleswar"
"GramPanchayats","Khuad","Khuad","Odisha","Balasore","Jaleswar"
"GramPanchayats","Laxmannath","Laxmannath","Odisha","Balasore","Jaleswar"
"GramPanchayats","Mankidia","Mankidia","Odisha","Balasore","Jaleswar"
"GramPanchayats","Nachimpur","Nachimpur","Odisha","Balasore","Jaleswar"
"GramPanchayats","Nampo","Nampo","Odisha","Balasore","Jaleswar"
"GramPanchayats","Netua","Netua","Odisha","Balasore","Jaleswar"
"GramPanchayats","Olmara","Olmara","Odisha","Balasore","Jaleswar"
"GramPanchayats","Paikasida","Paikasida","Odisha","Balasore","Jaleswar"
"GramPanchayats","Paschimbad","Paschimbad","Odisha","Balasore","Jaleswar"
"GramPanchayats","R.R Pur","R.R Pur","Odisha","Balasore","Jaleswar"
"GramPanchayats","Raibania","Raibania","Odisha","Balasore","Jaleswar"
"GramPanchayats","Rajpur","Rajpur","Odisha","Balasore","Jaleswar"
"GramPanchayats","Sardarbandh","Sardarbandh","Odisha","Balasore","Jaleswar"
"GramPanchayats","Shyamnagar","Shyamnagar","Odisha","Balasore","Jaleswar"
"GramPanchayats","Sikharpur","Sikharpur","Odisha","Balasore","Jaleswar"
"GramPanchayats","Srirampur","Srirampur","Odisha","Balasore","Jaleswar"
"GramPanchayats","Sugo","Sugo","Odisha","Balasore","Jaleswar"
"GramPanchayats","Achyutipur","Achyutipur","Odisha","Balasore","Khaira"
"GramPanchayats","Antara","Antara","Odisha","Balasore","Khaira"
"GramPanchayats","Badjaypur","Badjaypur","Odisha","Balasore","Khaira"
"GramPanchayats","Barada","Barada","Odisha","Balasore","Khaira"
"GramPanchayats","Bartana","Bartana","Odisha","Balasore","Khaira"
"GramPanchayats","Baunsagadia","Baunsagadia","Odisha","Balasore","Khaira"
"GramPanchayats","Dagarapada","Dagarapada","Odisha","Balasore","Khaira"
"GramPanchayats","Dungura","Dungura","Odisha","Balasore","Khaira"
"GramPanchayats","Gadapokhari","Gadapokhari","Odisha","Balasore","Khaira"
"GramPanchayats","Gagandhuli","Gagandhuli","Odisha","Balasore","Khaira"
"GramPanchayats","Garsang","Garsang","Odisha","Balasore","Khaira"
"GramPanchayats","Gobindapur","Gobindapur","Odisha","Balasore","Khaira"
"GramPanchayats","Haripur","Haripur","Odisha","Balasore","Khaira"
"GramPanchayats","Jalada","Jalada","Odisha","Balasore","Khaira"
"GramPanchayats","Jhinkiria","Jhinkiria","Odisha","Balasore","Khaira"
"GramPanchayats","Kaithagadia","Kaithagadia","Odisha","Balasore","Khaira"
"GramPanchayats","Khaira","Khaira","Odisha","Balasore","Khaira"
"GramPanchayats","Kupari","Kupari","Odisha","Balasore","Khaira"
"GramPanchayats","Kurunta","Kurunta","Odisha","Balasore","Khaira"
"GramPanchayats","Mahatipur","Mahatipur","Odisha","Balasore","Khaira"
"GramPanchayats","Makhanpur","Makhanpur","Odisha","Balasore","Khaira"
"GramPanchayats","Manatri","Manatri","Odisha","Balasore","Khaira"
"GramPanchayats","Nandoor","Nandoor","Odisha","Balasore","Khaira"
"GramPanchayats","Nayakhandi","Nayakhandi","Odisha","Balasore","Khaira"
"GramPanchayats","Palasa","Palasa","Odisha","Balasore","Khaira"
"GramPanchayats","Rapeya","Rapeya","Odisha","Balasore","Khaira"
"GramPanchayats","Ratina","Ratina","Odisha","Balasore","Khaira"
"GramPanchayats","Sardang","Sardang","Odisha","Balasore","Khaira"
"GramPanchayats","Sarugan","Sarugan","Odisha","Balasore","Khaira"
"GramPanchayats","Shyamsundarpur","Shyamsundarpur","Odisha","Balasore","Khaira"
"GramPanchayats","Ajodhya","Ajodhya","Odisha","Balasore","Nilagiri"
"GramPanchayats","Arabandha","Arabandha","Odisha","Balasore","Nilagiri"
"GramPanchayats","Barhampur","Barhampur","Odisha","Balasore","Nilagiri"
"GramPanchayats","Begunia","Begunia","Odisha","Balasore","Nilagiri"
"GramPanchayats","Bhaunriabad","Bhaunriabad","Odisha","Balasore","Nilagiri"
"GramPanchayats","Chhatrapur","Chhatrapur","Odisha","Balasore","Nilagiri"
"GramPanchayats","Dharampur","Dharampur","Odisha","Balasore","Nilagiri"
"GramPanchayats","Dhobosila","Dhobosila","Odisha","Balasore","Nilagiri"
"GramPanchayats","Garadihi","Garadihi","Odisha","Balasore","Nilagiri"
"GramPanchayats","Jadida","Jadida","Odisha","Balasore","Nilagiri"
"GramPanchayats","Jamudiha","Jamudiha","Odisha","Balasore","Nilagiri"
"GramPanchayats","Kansa","Kansa","Odisha","Balasore","Nilagiri"
"GramPanchayats","KishoreChandrapur","Kishore Chandrapur","Odisha","Balasore","Nilagiri"
"GramPanchayats","KuanrpurLakhraj","Kuanrpur Lakhraj","Odisha","Balasore","Nilagiri"
"GramPanchayats","Machhua","Machhua","Odisha","Balasore","Nilagiri"
"GramPanchayats","Mahisapata","Mahisapata","Odisha","Balasore","Nilagiri"
"GramPanchayats","Matiali","Matiali","Odisha","Balasore","Nilagiri"
"GramPanchayats","Naranpur","Naranpur","Odisha","Balasore","Nilagiri"
"GramPanchayats","Narasinghpur","Narasinghpur","Odisha","Balasore","Nilagiri"
"GramPanchayats","Pithahata","Pithahata","Odisha","Balasore","Nilagiri"
"GramPanchayats","Radhakishorepur","Radhakishorepur","Odisha","Balasore","Nilagiri"
"GramPanchayats","Sajanagad","Sajanagad","Odisha","Balasore","Nilagiri"
"GramPanchayats","Siadimal","Siadimal","Odisha","Balasore","Nilagiri"
"GramPanchayats","Telipal","Telipal","Odisha","Balasore","Nilagiri"
"GramPanchayats","Tentulia","Tentulia","Odisha","Balasore","Nilagiri"
"GramPanchayats","Aghirapada","Aghirapada","Odisha","Balasore","Oupada"
"GramPanchayats","Badapokhari","Badapokhari","Odisha","Balasore","Oupada"
"GramPanchayats","Baunsabania","Baunsabania","Odisha","Balasore","Oupada"
"GramPanchayats","DakshinNarasinghpur","Dakshin Narasinghpur","Odisha","Balasore","Oupada"
"GramPanchayats","Fatepur","Fatepur","Odisha","Balasore","Oupada"
"GramPanchayats","Gadasahi","Gadasahi","Odisha","Balasore","Oupada"
"GramPanchayats","Iswarpur","Iswarpur","Odisha","Balasore","Oupada"
"GramPanchayats","Kandagaradi","Kandagaradi","Odisha","Balasore","Oupada"
"GramPanchayats","RayRamchandrapur","Ray Ramchandrapur","Odisha","Balasore","Oupada"
"GramPanchayats","Shyamsundarpur","Shyamsundarpur","Odisha","Balasore","Oupada"
"GramPanchayats","Talakia","Talakia","Odisha","Balasore","Oupada"
"GramPanchayats","Badapal","Badapal","Odisha","Balasore","Remuna"
"GramPanchayats","Barunsingh","Barunsingh","Odisha","Balasore","Remuna"
"GramPanchayats","Biruan","Biruan","Odisha","Balasore","Remuna"
"GramPanchayats","Chasakhand","Chasakhand","Odisha","Balasore","Remuna"
"GramPanchayats","Durgadevi","Durgadevi","Odisha","Balasore","Remuna"
"GramPanchayats","Ganipur","Ganipur","Odisha","Balasore","Remuna"
"GramPanchayats","Gududa","Gududa","Odisha","Balasore","Remuna"
"GramPanchayats","Haripur","Haripur","Odisha","Balasore","Remuna"
"GramPanchayats","Inchudi","Inchudi","Odisha","Balasore","Remuna"
"GramPanchayats","Kalyanpur","Kalyanpur","Odisha","Balasore","Remuna"
"GramPanchayats","KharidMukhura","Kharid Mukhura","Odisha","Balasore","Remuna"
"GramPanchayats","Kuligan","Kuligan","Odisha","Balasore","Remuna"
"GramPanchayats","Kuruda","Kuruda","Odisha","Balasore","Remuna"
"GramPanchayats","Maharajpur","Maharajpur","Odisha","Balasore","Remuna"
"GramPanchayats","Mandarpur","Mandarpur","Odisha","Balasore","Remuna"
"GramPanchayats","Mangalpur","Mangalpur","Odisha","Balasore","Remuna"
"GramPanchayats","Naraharipur","Naraharipur","Odisha","Balasore","Remuna"
"GramPanchayats","Nizampur","Nizampur","Odisha","Balasore","Remuna"
"GramPanchayats","Nuagan","Nuagan","Odisha","Balasore","Remuna"
"GramPanchayats","Nuapadhi","Nuapadhi","Odisha","Balasore","Remuna"
"GramPanchayats","Patripal","Patripal","Odisha","Balasore","Remuna"
"GramPanchayats","Remuna","Remuna","Odisha","Balasore","Remuna"
"GramPanchayats","Saraswatipur","Saraswatipur","Odisha","Balasore","Remuna"
"GramPanchayats","Sergarh","Sergarh","Odisha","Balasore","Remuna"
"GramPanchayats","Srijang","Srijang","Odisha","Balasore","Remuna"
"GramPanchayats","Talapada","Talapada","Odisha","Balasore","Remuna"
"GramPanchayats","Tentulida","Tentulida","Odisha","Balasore","Remuna"
"GramPanchayats","Tundura","Tundura","Odisha","Balasore","Remuna"
"GramPanchayats","Abjhuna","Abjhuna","Odisha","Balasore","Simulia"
"GramPanchayats","Ada","Ada","Odisha","Balasore","Simulia"
"GramPanchayats","Andrai","Andrai","Odisha","Balasore","Simulia"
"GramPanchayats","Bari","Bari","Odisha","Balasore","Simulia"
"GramPanchayats","Bati","Bati","Odisha","Balasore","Simulia"
"GramPanchayats","Bauripada","Bauripada","Odisha","Balasore","Simulia"
"GramPanchayats","Chalunigan","Chalunigan","Odisha","Balasore","Simulia"
"GramPanchayats","Ishwarpur","Ishwarpur","Odisha","Balasore","Simulia"
"GramPanchayats","Jamujhadi","Jamujhadi","Odisha","Balasore","Simulia"
"GramPanchayats","Kanheibindha","Kanheibindha","Odisha","Balasore","Simulia"
"GramPanchayats","Kanchpada","Kanchpada","Odisha","Balasore","Simulia"
"GramPanchayats","Khirkona","Khirkona","Odisha","Balasore","Simulia"
"GramPanchayats","Maitapur","Maitapur","Odisha","Balasore","Simulia"
"GramPanchayats","Markona","Markona","Odisha","Balasore","Simulia"
"GramPanchayats","Muruna","Muruna","Odisha","Balasore","Simulia"
"GramPanchayats","Purusottampur","Purusottampur","Odisha","Balasore","Simulia"
"GramPanchayats","Sabanga","Sabanga","Odisha","Balasore","Simulia"
"GramPanchayats","Anantapur","Anantapur","Odisha","Balasore","Soro"
"GramPanchayats","Atapur","Atapur","Odisha","Balasore","Soro"
"GramPanchayats","Dahisada","Dahisada","Odisha","Balasore","Soro"
"GramPanchayats","Gopinathpur","Gopinathpur","Odisha","Balasore","Soro"
"GramPanchayats","Gud","Gud","Odisha","Balasore","Soro"
"GramPanchayats","Jadida","Jadida","Odisha","Balasore","Soro"
"GramPanchayats","Kedarpur","Kedarpur","Odisha","Balasore","Soro"
"GramPanchayats","Madhusudanpur","Madhusudanpur","Odisha","Balasore","Soro"
"GramPanchayats","Mahumuhan","Mahumuhan","Odisha","Balasore","Soro"
"GramPanchayats","Manipur","Manipur","Odisha","Balasore","Soro"
"GramPanchayats","Manitri","Manitri","Odisha","Balasore","Soro"
"GramPanchayats","Mulisingh","Mulisingh","Odisha","Balasore","Soro"
"GramPanchayats","Nadigan","Nadigan","Odisha","Balasore","Soro"
"GramPanchayats","Natapada","Natapada","Odisha","Balasore","Soro"
"GramPanchayats","Nischintapur","Nischintapur","Odisha","Balasore","Soro"
"GramPanchayats","Pakhar","Pakhar","Odisha","Balasore","Soro"
"GramPanchayats","Sabira","Sabira","Odisha","Balasore","Soro"
"GramPanchayats","Sajanpur","Sajanpur","Odisha","Balasore","Soro"
"GramPanchayats","Sarsankha","Sarsankha","Odisha","Balasore","Soro"
"GramPanchayats","Singhakhunta","Singhakhunta","Odisha","Balasore","Soro"
"GramPanchayats","Talanagar","Talanagar","Odisha","Balasore","Soro"
"GramPanchayats","Tentei","Tentei","Odisha","Balasore","Soro"
"GramPanchayats","Badabhuin","Badabhuin","Odisha","Cuttack","Athagarh"
"GramPanchayats","Bentapada","Bentapada","Odisha","Cuttack","Athagarh"
"GramPanchayats","Chhagaon","Chhagaon","Odisha","Cuttack","Athagarh"
"GramPanchayats","Dalabhaga","Dalabhaga","Odisha","Cuttack","Athagarh"
"GramPanchayats","Dhaipur","Dhaipur","Odisha","Cuttack","Athagarh"
"GramPanchayats","Dhurusia","Dhurusia","Odisha","Cuttack","Athagarh"
"GramPanchayats","Dorada","Dorada","Odisha","Cuttack","Athagarh"
"GramPanchayats","Ghantikhal","Ghantikhal","Odisha","Cuttack","Athagarh"
"GramPanchayats","Gobara","Gobara","Odisha","Cuttack","Athagarh"
"GramPanchayats","Gurudijhatia","Gurudijhatia","Odisha","Cuttack","Athagarh"
"GramPanchayats","Ichhapur","Ichhapur","Odisha","Cuttack","Athagarh"
"GramPanchayats","Jenapadadesh","Jenapadadesh","Odisha","Cuttack","Athagarh"
"GramPanchayats","Joranda","Joranda","Odisha","Cuttack","Athagarh"
"GramPanchayats","Kandarei","Kandarei","Odisha","Cuttack","Athagarh"
"GramPanchayats","Kandarpur","Kandarpur","Odisha","Cuttack","Athagarh"
"GramPanchayats","Katikiasahi","Katikiasahi","Odisha","Cuttack","Athagarh"
"GramPanchayats","Khuntakata","Khuntakata","Odisha","Cuttack","Athagarh"
"GramPanchayats","Khuntuni","Khuntuni","Odisha","Cuttack","Athagarh"
"GramPanchayats","Kulailo","Kulailo","Odisha","Cuttack","Athagarh"
"GramPanchayats","Kumarpur","Kumarpur","Odisha","Cuttack","Athagarh"
"GramPanchayats","Mahakalbasta","Mahakalbasta","Odisha","Cuttack","Athagarh"
"GramPanchayats","Mancheswar","Mancheswar","Odisha","Cuttack","Athagarh"
"GramPanchayats","Megha","Megha","Odisha","Cuttack","Athagarh"
"GramPanchayats","Oranda","Oranda","Odisha","Cuttack","Athagarh"
"GramPanchayats","Radhakishorepur","Radhakishorepur","Odisha","Cuttack","Athagarh"
"GramPanchayats","Rajnagar","Rajnagar","Odisha","Cuttack","Athagarh"
"GramPanchayats","Samsarpur","Samsarpur","Odisha","Cuttack","Athagarh"
"GramPanchayats","Sathilo","Sathilo","Odisha","Cuttack","Athagarh"
"GramPanchayats","Tarading","Tarading","Odisha","Cuttack","Athagarh"
"GramPanchayats","Abhimanpur","Abhimanpur","Odisha","Cuttack","Badamba"
"GramPanchayats","Badabarsingh","Badabarsingh","Odisha","Cuttack","Badamba"
"GramPanchayats","Badakambilo","Badakambilo","Odisha","Cuttack","Badamba"
"GramPanchayats","Badambagarh","Badambagarh","Odisha","Cuttack","Badamba"
"GramPanchayats","Banamalipur","Banamalipur","Odisha","Cuttack","Badamba"
"GramPanchayats","Bangarsingha","Bangarsingha","Odisha","Cuttack","Badamba"
"GramPanchayats","Beliapal","Beliapal","Odisha","Cuttack","Badamba"
"GramPanchayats","Dasarathipur","Dasarathipur","Odisha","Cuttack","Badamba"
"GramPanchayats","Diniary","Diniary","Odisha","Cuttack","Badamba"
"GramPanchayats","Gadapokhari","Gadapokhari","Odisha","Cuttack","Badamba"
"GramPanchayats","Gopalpur","Gopalpur","Odisha","Cuttack","Badamba"
"GramPanchayats","Gopamathura","Gopamathura","Odisha","Cuttack","Badamba"
"GramPanchayats","Gopapur","Gopapur","Odisha","Cuttack","Badamba"
"GramPanchayats","Gopinathpur","Gopinathpur","Odisha","Cuttack","Badamba"
"GramPanchayats","Janisahi","Janisahi","Odisha","Cuttack","Badamba"
"GramPanchayats","Jhajia","Jhajia","Odisha","Cuttack","Badamba"
"GramPanchayats","Jodamu","Jodamu","Odisha","Cuttack","Badamba"
"GramPanchayats","K. C. Pur","K. C. Pur","Odisha","Cuttack","Badamba"
"GramPanchayats","Kankadajodi","Kankadajodi","Odisha","Cuttack","Badamba"
"GramPanchayats","Karadibandha","Karadibandha","Odisha","Cuttack","Badamba"
"GramPanchayats","Kasikiari","Kasikiari","Odisha","Cuttack","Badamba"
"GramPanchayats","Khuntakata","Khuntakata","Odisha","Cuttack","Badamba"
"GramPanchayats","Koleswar","Koleswar","Odisha","Cuttack","Badamba"
"GramPanchayats","Kuanarpal","Kuanarpal","Odisha","Cuttack","Badamba"
"GramPanchayats","Mahulia","Mahulia","Odisha","Cuttack","Badamba"
"GramPanchayats","Malati","Malati","Odisha","Cuttack","Badamba"
"GramPanchayats","Manapur","Manapur","Odisha","Cuttack","Badamba"
"GramPanchayats","Mangarajpur","Mangarajpur","Odisha","Cuttack","Badamba"
"GramPanchayats","Maniabandha","Maniabandha","Odisha","Cuttack","Badamba"
"GramPanchayats","Mugagahira","Mugagahira","Odisha","Cuttack","Badamba"
"GramPanchayats","Parajapada","Parajapada","Odisha","Cuttack","Badamba"
"GramPanchayats","Ragaripara","Ragaripara","Odisha","Cuttack","Badamba"
"GramPanchayats","Ratapat","Ratapat","Odisha","Cuttack","Badamba"
"GramPanchayats","Sanabarsingh","Sanabarsingh","Odisha","Cuttack","Badamba"
"GramPanchayats","Sankhameri","Sankhameri","Odisha","Cuttack","Badamba"
"GramPanchayats","Talamundali","Talamundali","Odisha","Cuttack","Badamba"
"GramPanchayats","Anuary","Anuary","Odisha","Cuttack","Banki"
"GramPanchayats","Baideswar","Baideswar","Odisha","Cuttack","Banki"
"GramPanchayats","Balabhadrapur","Balabhadrapur","Odisha","Cuttack","Banki"
"GramPanchayats","Bandalo","Bandalo","Odisha","Cuttack","Banki"
"GramPanchayats","Barput","Barput","Odisha","Cuttack","Banki"
"GramPanchayats","Baunsput","Baunsput","Odisha","Cuttack","Banki"
"GramPanchayats","Brahmapura","Brahmapura","Odisha","Cuttack","Banki"
"GramPanchayats","Golaganda","Golaganda","Odisha","Cuttack","Banki"
"GramPanchayats","Jagannathpur","Jagannathpur","Odisha","Cuttack","Banki"
"GramPanchayats","Kadalibadi","Kadalibadi","Odisha","Cuttack","Banki"
"GramPanchayats","Kalapathar","Kalapathar","Odisha","Cuttack","Banki"
"GramPanchayats","Kalipoi","Kalipoi","Odisha","Cuttack","Banki"
"GramPanchayats","Kantapanhara","Kantapanhara","Odisha","Cuttack","Banki"
"GramPanchayats","Kendupali","Kendupali","Odisha","Cuttack","Banki"
"GramPanchayats","Kiapalla","Kiapalla","Odisha","Cuttack","Banki"
"GramPanchayats","Ostia","Ostia","Odisha","Cuttack","Banki"
"GramPanchayats","Puincha","Puincha","Odisha","Cuttack","Banki"
"GramPanchayats","Santarapur","Santarapur","Odisha","Cuttack","Banki"
"GramPanchayats","Banara","Banara","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Bhagipur","Bhagipur","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Bilipada","Bilipada","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Dampada","Dampada","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Dhansar","Dhansar","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Dulanapur","Dulanapur","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Durgapur","Durgapur","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Gopalpur","Gopalpur","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Govindapur","Govindapur","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Kusupangi","Kusupangi","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Naraganga","Naraganga","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Pathapur","Pathapur","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Ragadi","Ragadi","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Similipur","Similipur","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Talabasta","Talabasta","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Tulasipur","Tulasipur","Odisha","Cuttack","BankiDomapada"
"GramPanchayats","Belgachhia","Belgachhia","Odisha","Cuttack","Baranga"
"GramPanchayats","Dadhapatna","Dadhapatna","Odisha","Cuttack","Baranga"
"GramPanchayats","Harianta","Harianta","Odisha","Cuttack","Baranga"
"GramPanchayats","Khalarda","Khalarda","Odisha","Cuttack","Baranga"
"GramPanchayats","Korkora","Korkora","Odisha","Cuttack","Baranga"
"GramPanchayats","Kunheipada","Kunheipada","Odisha","Cuttack","Baranga"
"GramPanchayats","KurangPradhan","Kurang Pradhan","Odisha","Cuttack","Baranga"
"GramPanchayats","KurangSasan","Kurang Sasan","Odisha","Cuttack","Baranga"
"GramPanchayats","Madhupur","Madhupur","Odisha","Cuttack","Baranga"
"GramPanchayats","Mundali","Mundali","Odisha","Cuttack","Baranga"
"GramPanchayats","Nagari","Nagari","Odisha","Cuttack","Baranga"
"GramPanchayats","NarajMarthapur","Naraj Marthapur","Odisha","Cuttack","Baranga"
"GramPanchayats","Ramdaspur","Ramdaspur","Odisha","Cuttack","Baranga"
"GramPanchayats","Sainso","Sainso","Odisha","Cuttack","Baranga"
"GramPanchayats","Sribantpur","Sribantpur","Odisha","Cuttack","Baranga"
"GramPanchayats","Usuma","Usuma","Odisha","Cuttack","Baranga"
"GramPanchayats","Arilo","Arilo","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Ayatpur","Ayatpur","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Barda","Barda","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Bentkar","Bentkar","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Bodhapur","Bodhapur","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Dadhibamanpur","Dadhibamanpur","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Dharina","Dharina","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Fakirpada","Fakirpada","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Gatiroutpatna","Gatiroutpatna","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Jasapada","Jasapada","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Kalapada","Kalapada","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Kandarpur","Kandarpur","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Khandeita","Khandeita","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Kishorenagar","Kishorenagar","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Kulasarichuan","Kulasarichuan","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Nimeisapur","Nimeisapur","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Paramahansa","Paramahansa","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Praharajpur","Praharajpur","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Somepur","Somepur","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Urali","Urali","Odisha","Cuttack","CuttackSadar"
"GramPanchayats","Adaspur","Adaspur","Odisha","Cuttack","Kantapada"
"GramPanchayats","Badapatasundarpur","Badapatasundarpur","Odisha","Cuttack","Kantapada"
"GramPanchayats","Bagalpur","Bagalpur","Odisha","Cuttack","Kantapada"
"GramPanchayats","Brahmanbati","Brahmanbati","Odisha","Cuttack","Kantapada"
"GramPanchayats","Brahmansailo","Brahmansailo","Odisha","Cuttack","Kantapada"
"GramPanchayats","Dimiri","Dimiri","Odisha","Cuttack","Kantapada"
"GramPanchayats","Govindpur","Govindpur","Odisha","Cuttack","Kantapada"
"GramPanchayats","Jharapada","Jharapada","Odisha","Cuttack","Kantapada"
"GramPanchayats","Kantapada","Kantapada","Odisha","Cuttack","Kantapada"
"GramPanchayats","Nahalpur","Nahalpur","Odisha","Cuttack","Kantapada"
"GramPanchayats","NuagaonGram","Nuagaon Gram","Odisha","Cuttack","Kantapada"
"GramPanchayats","Postal","Postal","Odisha","Cuttack","Kantapada"
"GramPanchayats","Uradha","Uradha","Odisha","Cuttack","Kantapada"
"GramPanchayats","Uttaran","Uttaran","Odisha","Cuttack","Kantapada"
"GramPanchayats","Anandapur","Anandapur","Odisha","Cuttack","Mahanga"
"GramPanchayats","Bajapura","Bajapura","Odisha","Cuttack","Mahanga"
"GramPanchayats","Barahipur","Barahipur","Odisha","Cuttack","Mahanga"
"GramPanchayats","Basudevpur","Basudevpur","Odisha","Cuttack","Mahanga"
"GramPanchayats","Bhadreswar","Bhadreswar","Odisha","Cuttack","Mahanga"
"GramPanchayats","Bhaunira","Bhaunira","Odisha","Cuttack","Mahanga"
"GramPanchayats","Bheda","Bheda","Odisha","Cuttack","Mahanga"
"GramPanchayats","Chahapada","Chahapada","Odisha","Cuttack","Mahanga"
"GramPanchayats","Gokan","Gokan","Odisha","Cuttack","Mahanga"
"GramPanchayats","Gopalpur","Gopalpur","Odisha","Cuttack","Mahanga"
"GramPanchayats","Gotara","Gotara","Odisha","Cuttack","Mahanga"
"GramPanchayats","Haladia","Haladia","Odisha","Cuttack","Mahanga"
"GramPanchayats","Jaleswarpur","Jaleswarpur","Odisha","Cuttack","Mahanga"
"GramPanchayats","Kaitha","Kaitha","Odisha","Cuttack","Mahanga"
"GramPanchayats","Koliatha","Koliatha","Odisha","Cuttack","Mahanga"
"GramPanchayats","Kuhunda","Kuhunda","Odisha","Cuttack","Mahanga"
"GramPanchayats","Kundi","Kundi","Odisha","Cuttack","Mahanga"
"GramPanchayats","Kurujanga","Kurujanga","Odisha","Cuttack","Mahanga"
"GramPanchayats","Kusupur","Kusupur","Odisha","Cuttack","Mahanga"
"GramPanchayats","Lalitagiri","Lalitagiri","Odisha","Cuttack","Mahanga"
"GramPanchayats","Madhupur","Madhupur","Odisha","Cuttack","Mahanga"
"GramPanchayats","Mahanga ","Mahanga ","Odisha","Cuttack","Mahanga"
"GramPanchayats","Mouda","Mouda","Odisha","Cuttack","Mahanga"
"GramPanchayats","Mulabasanta","Mulabasanta","Odisha","Cuttack","Mahanga"
"GramPanchayats","Nahanga","Nahanga","Odisha","Cuttack","Mahanga"
"GramPanchayats","Nurtanga ","Nurtanga ","Odisha","Cuttack","Mahanga"
"GramPanchayats","Osanga","Osanga","Odisha","Cuttack","Mahanga"
"GramPanchayats","Paikarapur","Paikarapur","Odisha","Cuttack","Mahanga"
"GramPanchayats","Palisahi ","Palisahi ","Odisha","Cuttack","Mahanga"
"GramPanchayats","Podamarai ","Podamarai ","Odisha","Cuttack","Mahanga"
"GramPanchayats","Rahania","Rahania","Odisha","Cuttack","Mahanga"
"GramPanchayats","Samsarpur","Samsarpur","Odisha","Cuttack","Mahanga"
